Invoice No.,Category,Item Name,Final Total,Qty.,Time of day
C2315,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),76.19,1,Night
20990,Hot Coffee,South Indian Filter Kaapi (150 ML),306.67,2,Night
20990,Food Menu,Hyderabadi Soya Keema Pav,87.61,1,Night
20990,Food Menu,Yellow Banana Chips 60 Gm,65.71,1,Night
20989,Cold Coffee,Hazelnut Frappe (350 ML),96.58,1,Night
20989,Cold Coffee,Iced Americano (350 ML),117.17,2,Night
20988,Cold Coffee,Bon Bon (350 ML),334.05,1,Evening
20988,Cold Coffee,Vietnamese (350 ML),334.05,1,Evening
20987,Cold Coffee,Iced Latte (350 ML),246.44,1,Evening
20987,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Evening
20986,Coffee Coolers,Espresso Tonic (Tonic Water),328.56,1,Evening
20985,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Evening
20985,Hot Coffee,Cafe Latte (250 ML),246.44,1,Evening
20984,Hot Coffee,South Indian Filter Kaapi (150 ML),306.67,2,Evening
20983,Cold Coffee,Classic Frappe (450 ML),670,2,Evening
20982,Hot Coffee,Almond Honey Latte (250 ML),312.15,1,Evening
20982,Food Menu,Berliners (Blueberry Cheese Cake Berliner),76.68,1,Evening
20981,Cold Coffee,Origanal South Indian Frappe (350 ML),315,1,Evening
20981,Milk,OAT MILK (200 ML),75.01,1,Evening
C2314,Food Menu,Baked Pav Bhaji,76.19,1,Evening
C2314,Food Menu,Hyderabadi Chicken Keema Pav,76.19,1,Evening
C2314,Hot Coffee,South Indian Filter Kaapi (150 ML),533.32,4,Evening
C2314,Hot Coffee,Americano (250 ML),176.19,1,Evening
20980,Hot Coffee,South Indian Filter Kaapi (150 ML),145,1,Evening
20979,Coffee Coolers,Espresso Tonic (Tonic Water),328.56,1,Evening
20978,Food Menu,Spicy Banana Chips 60 Gm,156,2,Evening
20978,Cold Coffee,Madagascar Chocochip Frappe (450 ML),490.01,1,Evening
20977,Cold Coffee,Iced Americano (350 ML),202.61,1,Evening
20977,Cold Coffee,Vietnamese (350 ML),334.05,1,Evening
20977,Food Menu,Baked Pav Bhaji,87.61,1,Evening
20976,Food Menu,Baked Vada Pav,540,8,Evening
20975,Hot Coffee,South Indian Filter Kaapi (250 ML),189.99,1,Evening
C2313,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),76.19,1,Afternoon
C2313,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),76.19,1,Afternoon
20974,Food Menu,Calzones Veg (Calzone Veg),52.19,1,Afternoon
20974,Food Menu,Baked Pav Bhaji,46.39,1,Afternoon
20974,Food Menu,Hyderabadi Chicken Keema Pav,46.39,1,Afternoon
20973,Savouries,Whole Wheat Ladi Pav 4 Pc,50,1,Afternoon
20972,Cold Coffee,Almond Frappe (350 ML),334.05,1,Afternoon
20971,Cold Coffee,Nariyal Irish Cream Frappe (350 ML),334.05,1,Afternoon
20971,Food Menu,Baked Pav Bhaji,87.61,1,Afternoon
20971,Hot Coffee,Americano (250 ML),202.61,1,Afternoon
20970,Cold Coffee,Iced Americano (350 ML),202.61,1,Afternoon
C2312,Cold Coffee,Origanal South Indian Frappe (350 ML),300,1,Afternoon
20969,Food Menu,Baked Vada Pav,79.99,1,Afternoon
20968,Cold Coffee,Origanal South Indian Frappe (450 ML),383.32,1,Afternoon
C2311,Food Menu,Baked Pav Bhaji,76.19,1,Afternoon
C2311,Food Menu,Baked Vada Pav,76.19,1,Afternoon
C2310,Hot Coffee,South Indian Filter Kaapi (150 ML),133.33,1,Afternoon
C2309,Food Menu,Mix Berliner 2 Pcs (Nutella Berliner),61.9,1,Afternoon
C2309,Food Menu,Mix Berliner 2 Pcs (Dark Choco Mousse Berliner),61.9,1,Afternoon
20967,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Afternoon
20966,Hot Coffee,Kaapicino (250 ML),235.48,1,Afternoon
20966,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Afternoon
20965,Hot Coffee,Cappucino (250 ML),235.01,1,Afternoon
20965,Hot Coffee,Americano (250 ML),189.99,1,Afternoon
20964,Cold Coffee,Iced Americano (450 ML),170,1,Day
20963,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Day
20963,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Day
20962,Cold Coffee,Iced Americano (450 ML),275,1,Day
20961,Hot Coffee,Kaapicino (250 ML),235.48,1,Day
20960,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),160,2,Day
20960,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,160,2,Day
20960,Savouries,White Loaf Bread,220,2,Day
20960,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),70.01,1,Day
20959,Cold Coffee,Iced Americano (350 ML),189.99,1,Day
20958,Hot Coffee,Almond Honey Latte (250 ML),312.15,1,Day
20958,Hot Coffee,Flat White 250 Ml,262.85,1,Day
20958,Sweet,Papparoti (Add On Nutella sauce),268.32,1,Day
20958,Food Menu,Hyderabadi Chicken Keema Pav,87.61,1,Day
20957,Hot Coffee,Americano (350 Ml),288.75,1,Night
20956,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Night
20956,Hot Coffee,Cafe Mocha (250 ML),257.39,1,Night
20956,Sweet,Papparoti (Plain),191.68,1,Night
20955,Hot Coffee,Cappucino (350 ML),547.64,2,Night
20954,Hot Coffee,Cappucino (350 ML),520,2,Night
20953,Cold Coffee,Vietnamese (450 ML),349.99,1,Night
20952,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Night
20951,Hot Coffee,Cafe Latte (250 ML),235.01,1,Night
20951,Extra Toppings,Add On Syrup (Add On hazelnuts Syrup),50,1,Night
20950,Cold Coffee,Vietnamese (350 ML),334.05,1,Night
20950,Food Menu,Tartlets (Salted Caramel Tartlet),54.76,1,Night
20949,Food Menu,Spicy Banana Chips 60 Gm,60,1,Night
20948,Cold Coffee,Origanal South Indian Frappe (350 ML),315,1,Night
20948,Milk,ALMOND MILK (200 ML),89.99,1,Night
20947,Hot Coffee,South Indian Filter Kaapi (250 ML),189.99,1,Night
20946,Sweet,Papparoti (Add On Nutella sauce),536.67,2,Night
20946,Food Menu,Baked Vada Pav,87.61,1,Night
20946,Food Menu,Hyderabadi Soya Keema Pav,87.61,1,Night
20946,Food Menu,Berliner Mix 3 Pcs (Lotus Biscoff Berliner),65.71,1,Night
20946,SEASONAL MENU,Rosella Cheesecake Berliner,87.61,1,Night
20946,Food Menu,Tartlets (kodai cheese tartlet),54.76,1,Night
20946,Hot Coffee,Cappucino (350 ML),547.64,2,Night
20945,Cold Coffee,Madagascar Chocochip Frappe (350 ML),272.07,1,Night
20945,Cold Coffee,Iced Americano (350 ML),150.26,1,Night
20944,Hot Coffee,Cappucino (250 ML),246.44,1,Night
20944,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
20944,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Night
20943,Hot Chocolate,Hot Chocolate (250 Ml),247.5,1,Night
20942,Cold Coffee,Iced Latte (350 Ml),189.75,1,Night
20941,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Night
20941,Cold Coffee,Vietnamese (350 ML),334.05,1,Night
20940,Food Menu,Berliners (Dark Choco Mousse Berliner),76.68,1,Night
20940,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
20940,Cold Coffee,Vietnamese (350 ML),334.05,1,Night
20939,Coffee Coolers,Malnad Tonic (choice Of Tonic),315,1,Night
20938,Hot Coffee,South Indian Filter Kaapi (150 ML),435.01,3,Night
20938,Hot Chocolate,Hot Chocolate (350 ML),335.01,1,Night
20938,Food Menu,Baked Vada Pav,79.99,1,Night
20937,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Night
20937,Milk,ALMOND MILK (200 ML),98.56,1,Night
20936,Cold Coffee,Sea Salt Dark Mocha Frappe (350 ML),383.32,1,Night
20936,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Night
20936,Hot Chocolate,Madagascar Hot Chocolate (250 ML),328.56,1,Night
20936,Food Menu,Hyderabadi Chicken Keema Pav,87.61,1,Night
20936,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (3 PCS),230,1,Night
20936,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,262.85,3,Night
20935,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Night
20935,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
20934,Hot Chocolate,Hot Chocolate (250 ML),244.99,1,Night
20933,Sweet,Papparoti (Add On Nutella sauce),268.32,1,Night
20933,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
20933,Food Menu,Mix Berliner 2 Pcs (Lotus Biscoff Berliner),71.19,1,Night
20933,Food Menu,Mix Berliner 2 Pcs (Nutella Berliner),71.19,1,Night
20933,Food Menu,Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner),71.19,1,Night
20933,SEASONAL MENU,Rosella Cheesecake Berliner,87.61,1,Night
20932,Cold Coffee,Origanal South Indian Frappe (450 ML),383.32,1,Night
20932,Cold Coffee,Sea Salt Dark Mocha Frappe (350 ML),383.32,1,Night
20932,Cold Coffee,Sea Salt Dark Mocha Frappe (450 ML),427.15,1,Night
20932,Food Menu,Hyderabadi Soya Keema Pav,87.61,1,Night
20932,Hot Chocolate,Madagascar Hot Chocolate (350 ML),383.32,1,Night
20932,Cold Coffee,Madagascar Chocochip Frappe (450 ML),410.71,1,Night
20931,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Night
20931,Hot Coffee,Cappucino (250 ML),246.44,1,Night
20931,Hot Coffee,Cafe Mocha (250 ML),257.39,1,Night
20931,Cold Coffee,Iced Americano (350 ML),202.61,1,Night
20930,Cold Coffee,Classic Frappe (350 ML),301.19,1,Night
20930,Milk,OAT MILK (150 ML),82.15,1,Night
20930,Food Menu,Berliners (Nutella Berliner),76.68,1,Night
20930,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,87.61,1,Night
20929,Hot Coffee,Cafe Latte (250 ML),246.44,1,Night
20929,Hot Coffee,Almond Honey Latte (250 ML),312.15,1,Night
20929,Extra Toppings,Add On Syrup (Add On Caramel Syrup),54.76,1,Night
20929,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Night
20929,Milk,ALMOND MILK (200 ML),197.14,2,Night
20929,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Night
20928,Hot Coffee,Cafe Latte (250 ML),246.44,1,Night
20928,Hot Chocolate,Madagascar Hot Chocolate (250 ML),328.56,1,Night
20928,Food Menu,Baked Vada Pav,87.61,1,Night
20927,Hot Coffee,Kaapicino (250 ML),235.48,1,Night
20927,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Night
C2308,Hot Chocolate,Madagascar Hot Chocolate (250 ML),285.71,1,Night
20926,Hot Coffee,Cappucino (250 ML),492.86,2,Night
20925,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
20924,Cold Coffee,Classic Frappe (350 ML),0.06,1,Night
20924,Hot Coffee,South Indian Filter Kaapi (250 ML),0.04,1,Night
20923,Cold Coffee,Origanal South Indian Frappe (350 ML),668.09,2,Night
20922,Food Menu,Yellow Banana Chips 60 Gm,72.48,1,Night
20922,Food Menu,Tartlets (chocolate Tartlet),113.9,2,Night
20922,Hot Chocolate,Hot Chocolate (250 Ml),317.11,1,Night
20921,Hot Coffee,South Indian Filter Kaapi (150 ML),145,1,Night
C2307,Sweet,Papparoti (Add On Nutella sauce),233.33,1,Night
20920,Hot Coffee,South Indian Filter Kaapi (250 ML),189.99,1,Night
20919,Cold Coffee,Nariyal Irish Cream Frappe (350 ML),320,1,Night
20919,Hot Coffee,Sea Salt Dark Mocha (250 ML),285.01,1,Night
20919,Food Menu,Mix Berliner 2 Pcs (Nutella Berliner),65,1,Night
20919,Food Menu,Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner),65,1,Night
20919,Sweet,Papparoti (Plain),175.01,1,Night
20919,Hot Coffee,South Indian Filter Kaapi (150 ML),145,1,Night
20918,Hot Chocolate,Hot Chocolate (250 ML),244.99,1,Night
20917,Hot Chocolate,Madagascar Hot Chocolate (250 ML),315,1,Night
20916,Cold Coffee,Classic Frappe (350 Ml),676,2,Night
20915,Food Menu,Spicy Banana Chips 60 Gm,60,1,Night
20914,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Night
20914,Food Menu,Baked Vada Pav,87.61,1,Night
C2306,Cold Coffee,Iced Americano (350 ML),176.19,1,Night
C2306,Food Menu,Baked Pav Bhaji,76.19,1,Night
20913,Cold Coffee,Nariyal Irish Cream Frappe (350 ML),334.05,1,Night
C2305,Hot Coffee,South Indian Filter Kaapi (150 ML),138.1,1,Night
C2305,Food Menu,Baked Pav Bhaji,76.19,1,Night
C2304,Cold Coffee,Vietnamese (350 ML),304.76,1,Night
C2303,Hot Coffee,South Indian Filter Kaapi (150 ML),138.1,1,Night
C2303,Food Menu,Baked Pav Bhaji,76.19,1,Night
20912,Hot Coffee,Kaapicino (250 ML),235.48,1,Evening
20912,Hot Coffee,Almond Honey Latte (250 ML),312.15,1,Evening
20912,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Evening
20912,Sweet,Papparoti (Plain),383.33,2,Evening
20911,Food Menu,Baked Vada Pav,79.99,1,Evening
20911,Cold Coffee,Origanal South Indian Frappe (350 ML),315,1,Evening
C2302,Sweet,Papparoti (Add On Nutella sauce),233.33,1,Evening
C2301,Food Menu,Berliners (Nutella Berliner),76.19,1,Evening
20910,Food Menu,Spicy Banana Chips 60 Gm,60,1,Evening
C2300,Hot Coffee,Kaapicino (250 ML),214.29,1,Evening
C2300,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,76.19,1,Evening
C2300,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),76.19,1,Evening
C2299,Cold Coffee,Origanal South Indian Frappe (350 ML),580.95,2,Evening
C2299,Cold Coffee,Iced Americano (350 ML),352.38,2,Evening
C2299,Extra Toppings,Add On Syrup (Add On Irish Syrup),47.62,1,Evening
C2298,Food Menu,Spicy Banana Chips 60 Gm,57.14,1,Evening
C2298,Food Menu,Yellow Banana Chips 60 Gm,57.14,1,Evening
C2298,Sweet,Plain Nankhatai Veg,571.42,2,Evening
C2298,Sweet,Choco-crinkle-cookies (COMBO 6 PCS),123.81,1,Evening
20909,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Evening
20909,Food Menu,Baked Vada Pav,87.61,1,Evening
20908,Hot Coffee,Americano (250 ML),189.99,1,Evening
20907,Coffee Coolers,Malnad Tonic (choice Of Tonic),345,1,Evening
20906,Cold Coffee,Vanilla Praline (350 ML),350.48,1,Evening
20906,Hot Coffee,Cappucino (250 ML),246.44,1,Evening
20906,Milk,OAT MILK (200 ML),82.15,1,Evening
20905,Hot Coffee,Americano (250 ML),189.99,1,Evening
20904,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Evening
20904,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Evening
20903,Hot Coffee,South Indian Filter Kaapi (250 ML),239.99,1,Evening
20902,Food Menu,Berliners (Lotus Biscoff Berliner),85.5,2,Evening
20901,Cold Coffee,Iced Mocha (350 ML),312.15,1,Evening
20900,Cold Coffee,Vietnamese (350 ML),334.05,1,Evening
20900,Cold Coffee,Vanilla Praline (350 ML),350.48,1,Evening
20899,Cold Coffee,Sea Salt Dark Mocha Frappe (350 ML),383.32,1,Evening
20899,Cold Coffee,Nariyal Irish Cream Frappe (350 ML),668.1,2,Evening
20899,Sweet,Papparoti (Add On Nutella sauce),268.32,1,Evening
20899,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,87.61,1,Evening
20899,Hot Coffee,Cafe Latte (250 ML),246.44,1,Evening
20898,Hot Coffee,Cappucino (250 ML),246.44,1,Evening
20898,Cold Coffee,Iced Latte (350 ML),246.44,1,Evening
20897,Hot Coffee,ESPRESSO (30 ML),153.32,1,Evening
20897,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Evening
20897,Food Menu,Baked Pav Bhaji,87.61,1,Evening
20897,Food Menu,Baked Pav Bhaji,87.61,1,Evening
20896,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Evening
20896,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Evening
20896,Hot Coffee,Cafe Latte (250 ML),492.85,2,Evening
20895,Cold Coffee,Almond Frappe (350 ML),320,1,Evening
20894,Food Menu,Berliners (Lotus Biscoff Berliner),42.75,1,Evening
20894,Food Menu,Berliners (Dark Choco Mousse Berliner),42.75,1,Evening
20893,Cold Coffee,Iced Americano (350 ML),202.61,1,Evening
20893,Cold Coffee,Iced Mocha (350 ML),312.15,1,Evening
20893,Food Menu,Berliners (Dark Choco Mousse Berliner),76.68,1,Evening
20892,Manual Brew,Cold Brew,315,1,Evening
20891,Cold Coffee,Iced Latte (350 ML),492.86,2,Evening
20891,Cold Coffee,Vietnamese (350 ML),334.05,1,Evening
20891,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Evening
C2297,SEASONAL MENU,Rosella Cheesecake Berliner,76.19,1,Evening
C2297,Food Menu,Calzones Veg (Calzone Paneer),66.67,1,Evening
20890,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Afternoon
20889,Hot Coffee,Irish Americano (350 ML),275.18,1,Afternoon
20889,Cold Coffee,Classic Frappe (350 ML),304.83,1,Afternoon
20888,Food Menu,Mix Tartlet 3 Pcs (chocolate Tartlet),49.29,1,Afternoon
20888,Food Menu,Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),49.29,1,Afternoon
20888,Food Menu,Mix Tartlet 3 Pcs (salted Caramel tartlet),49.29,1,Afternoon
20888,Sweet,Gluten Free Hazelnut Brownie,186.19,1,Afternoon
20887,Food Menu,Baked Vada Pav,320,4,Afternoon
20886,Cold Coffee,Nariyal Irish Cream Frappe (350 ML),334.05,1,Afternoon
20886,Cold Coffee,Vietnamese (350 ML),334.05,1,Afternoon
20886,Food Menu,Hyderabadi Soya Keema Pav,87.61,1,Afternoon
20885,Cold Coffee,Almond Frappe (350 ML),320,1,Afternoon
20885,Cold Coffee,Hazelnut Frappe (350 ML),320,1,Afternoon
20885,Cold Coffee,Origanal South Indian Frappe (450 ML),365,1,Afternoon
20885,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,79.99,1,Afternoon
20885,Food Menu,Berliners (Nutella Berliner),79.99,1,Afternoon
20885,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),70.01,1,Afternoon
20884,Cold Coffee,Iced Americano (350 ML),189.99,1,Afternoon
20884,Cold Coffee,Caramel Frappe (350 ML),320,1,Afternoon
20883,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),79.99,1,Afternoon
20883,Cold Coffee,Hazelnut Frappe (350 ML),320,1,Afternoon
20882,Hot Coffee,Flat White 250 Ml,160,1,Afternoon
20881,Hot Coffee,South Indian Filter Kaapi (250 Ml),252,1,Afternoon
20880,Hot Coffee,Cappucino (250 ML),246.44,1,Afternoon
20880,Hot Coffee,Almond Honey Latte (250 ML),312.15,1,Afternoon
20880,Food Menu,Chicken Calzone,153.32,2,Afternoon
20880,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Afternoon
20880,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),87.61,1,Afternoon
20879,Hot Coffee,Cappucino (250 ML),246.44,1,Afternoon
20879,Food Menu,Baked Vada Pav,87.61,1,Afternoon
20879,Food Menu,Hyderabadi Chicken Keema Pav,87.61,1,Afternoon
20879,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Afternoon
20879,Food Menu,Calzones Veg (Calzone Paneer),76.68,1,Afternoon
20879,Food Menu,Spicy Banana Chips 60 Gm,65.71,1,Afternoon
C2296,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,76.19,1,Afternoon
20878,Cold Coffee,Classic Frappe (350 ML),285.01,1,Afternoon
20878,Food Menu,Yellow Banana Chips 60 Gm,120,2,Afternoon
20878,Food Menu,Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner),65,1,Afternoon
20878,Food Menu,Mix Berliner 2 Pcs (Nutella Berliner),65,1,Afternoon
20877,Cold Coffee,Vietnamese (350 ML),640,2,Afternoon
20876,Food Menu,Tartlets (Kacha Nimbu Tartlet),100,2,Afternoon
20876,Food Menu,Mix Berliner 2 Pcs (Lotus Biscoff Berliner),65,1,Afternoon
20876,Food Menu,Mix Berliner 2 Pcs (Nutella Berliner),65,1,Afternoon
20876,Food Menu,Baked Vada Pav,160,2,Afternoon
20876,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),79.99,1,Afternoon
20875,Cold Coffee,Vietnamese (350 ML),289.99,1,Afternoon
20874,Food Menu,Spicy Banana Chips 60 Gm,207.02,4,Afternoon
20873,Sweet,Papparoti (Add On Nutella sauce),244.99,1,Afternoon
20873,SEASONAL MENU,Rosella Cheesecake Berliner,79.99,1,Afternoon
20873,Food Menu,Baked Vada Pav,79.99,1,Afternoon
20873,Hot Coffee,Cafe Mocha (250 ML),244.99,1,Afternoon
20873,Cold Coffee,Vietnamese (350 ML),320,1,Afternoon
20873,Food Menu,Calzones Veg (Calzone Paneer),70.01,1,Afternoon
20873,Food Menu,Calzones Veg (Calzone Veg),70.01,1,Afternoon
20872,Food Menu,Tartlets (chocolate Tartlet),54.76,1,Afternoon
20872,Food Menu,Tartlets (Salted Caramel Tartlet),54.76,1,Afternoon
20872,Food Menu,Tartlets (Filter Kaapi Tartlet),54.76,1,Afternoon
20872,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Afternoon
20872,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Afternoon
20872,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Afternoon
20872,Sweet,Papparoti (Plain),191.68,1,Afternoon
20872,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Afternoon
20871,Cold Coffee,Vanilla Praline (350 ML),320,1,Afternoon
20871,Food Menu,Calzones Veg (Calzone Veg),70.01,1,Afternoon
20871,Food Menu,Calzones Veg (Calzone Veg),70.01,1,Afternoon
20870,Food Menu,Hyderabadi Chicken Keema Pav,87.61,1,Afternoon
20870,Cold Coffee,Iced Americano (350 ML),202.61,1,Afternoon
20870,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Afternoon
C2295,Hot Coffee,South Indian Filter Kaapi (150 ML),266.66,2,Afternoon
20869,Cold Coffee,Origanal South Indian Frappe (450 ML),365,1,Day
20869,Food Menu,Spicy Banana Chips 60 Gm,60,1,Day
20868,Cold Coffee,Almond Frappe (350 ML),334.89,1,Day
20868,Hot Coffee,Cappucino (250 ML),250.12,1,Day
20867,Food Menu,Berliners (Dark Choco Mousse Berliner),57.15,1,Day
20867,Food Menu,Hyderabadi Chicken Keema Pav,49.7,1,Day
20867,Food Menu,Calzones Veg (Calzone Veg),57.15,1,Day
20866,Cold Coffee,Sea Salt Dark Mocha Frappe (350 ML),349.99,1,Day
20866,Coffee Coolers,Malnad Tonic (choice Of Tonic),315,1,Day
C2294,Food Menu,Baked Pav Bhaji,76.19,1,Day
C2294,Food Menu,Baked Vada Pav,76.19,1,Day
20865,Hot Coffee,Americano (250 ML),202.61,1,Day
20864,Hot Coffee,ESPRESSO (60 ML),175.24,1,Day
20864,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Day
20863,Hot Coffee,ESPRESSO (60 ML),350.48,2,Day
20863,Hot Coffee,Americano (250 ML),202.61,1,Day
20862,Manual Brew,Pour Over,284.76,1,Day
20861,Cold Coffee,Bon Bon (350 ML),394.99,1,Day
20860,Hot Coffee,Cappucino (250 ML),246.44,1,Night
20859,Cold Coffee,Iced Americano (350 ML),480,2,Night
C2293,Sweet,Papparoti (Plain),166.67,1,Night
20858,Food Menu,Baked Vada Pav,87.61,1,Night
20858,Food Menu,Chicken Calzone,76.68,1,Night
20858,Food Menu,Tartlets (chocolate Tartlet),54.76,1,Night
20857,Cold Coffee,Madagascar Chocochip Frappe (350 ML),349.99,1,Night
20857,Cold Coffee,Caramel Frappe (350 ML),320,1,Night
20857,Cold Coffee,Origanal South Indian Frappe (450 ML),730,2,Night
20856,Hot Chocolate,Hot Chocolate (250 Ml),247.5,1,Night
20855,Food Menu,Baked Pav Bhaji,160,2,Night
20855,Food Menu,Calzones Veg (Calzone Paneer),70.01,1,Night
20854,Cold Coffee,Origanal South Indian Frappe (450 ML),383.32,1,Night
