ORANGE JUICE,,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Sea Salt Dark Mocha (250 ML),,,,,,,,,,,
Madagascar Hot Chocolate (350 ML),,,,,,,,,,,
Sea Salt Dark Mocha Frappe (450 ML),Madagascar Hot Chocolate (350 ML),Origanal South Indian Frappe (450 ML),Hyderabadi Chicken Keema Pav,,,,,,,,
Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Baked Vada Pav,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),Iced Americano (350 ML),Add On Syrup (Add On Irish Syrup),Berliners (Dark Choco Mousse Berliner),South Indian Filter Kaapi (250 ML),Spicy Banana Chips 60 Gm,Yellow Banana Chips 60 Gm,,,,,
Iced Americano (350 ML),Origanal South Indian Frappe (350 ML),Baked Vada Pav,,,,,,,,,
Iced Americano (350 ML),South Indian Filter Kaapi (150 ML),Nariyal Irish Cream Frappe (350 ML),Iced Americano (350 ML),Iced Americano (350 ML),,,,,,,
Kaapicino (250 ML),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Vietnamese (450 ML),Caramel Frappe (450 ML),Madagascar Hot Chocolate (350 ML),Choco-crinkle-cookies (COMBO 3 PCS),Calzones Veg (Calzone Paneer),,,,,,,
South Indian Filter Kaapi (250 ML),South Indian Filter Kaapi (150 ML),South Indian Filter Kaapi (150 ML),Papparoti (Add On Nutella sauce),South Indian Filter Kaapi (150 ML),,,,,,,
Cafe Latte (250 ML),Kaapicino (250 ML),Papparoti (Plain),Berliners (Nutella Berliner),,,,,,,,
Cappucino (250 ML),Add On Syrup (Add On hazelnuts Syrup),Almond Frappe (450 ML),Almond Frappe (350 ML),Cold Brew,Papparoti (Add On Nutella sauce),,,,,,
Baked Vada Pav,,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Classic Frappe (350 ML),Pappa Roti (Add On Nutella sauce),,,,,,,,,
Hazelnut Frappe (350 ML),Cafe Latte (250 ML),Add On Syrup (Add On Irish Syrup),Cafe Mocha (250 ML),,,,,,,,
South Indian Filter Kaapi (150 ML),Vietnamese (350 ML),,,,,,,,,,
Madagascar Chocochip Frappe (450 ML),Origanal South Indian Frappe (450 ML),,,,,,,,,,
Almond Honey Latte (350 ML),Sea Salt Dark Mocha (350 ML),,,,,,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
South Indian Filter Kaapi (250 ML),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Spicy Banana Chips 60 Gm,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),Berliners (Nutella Berliner),,,,,,,,,,
Cafe Latte (250 ML),Cafe Mocha (250 ML),Papparoti (Add On Nutella sauce),,,,,,,,,
Hazelnut Frappe (350 ML),Mix Tartlet 3 Pcs (chocolate Tartlet),Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),Mix Tartlet 3 Pcs (salted Caramel tartlet),Hyderabadi Chicken Keema Pav,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Flat White 250 Ml,Tartlets (Kacha Nimbu Tartlet),,,,,,,,,,
South Indian Filter Kaapi (250 ML),Chicken Calzone,Hyderabadi Chicken Keema Pav,,,,,,,,,
South Indian Filter Kaapi (150 ML),Hyderabadi Soya Keema Pav,,,,,,,,,,
Cappucino (250 ML),Classic Frappe (350 ML),,,,,,,,,,
Baked Vada Pav,Rosella Cheesecake Berliner,Choco-crinkle-cookies (COMBO 3 PCS),Caramel Frappe (350 ML),Cafe Mocha (250 ML),White Loaf Bread,,,,,,
Vietnamese (350 ML),Vanilla Praline (350 ML),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),,,,,,,,
Iced Mocha (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),,,,,,,,,,
Sea Salt Dark Mocha (250 Ml),,,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),Vietnamese (350 ML),Classic Frappe (350 ML),,,,,,,,,
Caramel Frappe (350 ML),Vietnamese (350 ML),Hazelnut Frappe (350 ML),,,,,,,,,
Origanal South Indian Frappe (350 ML),Iced Americano (350 ML),,,,,,,,,,
Classic Frappe (350 ML),,,,,,,,,,,
Almond Frappe (350 ML),Pappa Roti (Add On Nutella sauce),,,,,,,,,,
Gluten Free Hazelnut Brownie,,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Cafe Latte (250 ML),Add On Syrup (Add On hazelnuts Syrup),,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
ESPRESSO (30 ML),Almond Frappe (350 ML),Hot Chocolate (250 ML),,,,,,,,,
Irish Americano (350 ML),Cafe Latte 350 Ml (250 ML),,,,,,,,,,
Cafe Mocha (350 Ml),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Classic Frappe (350 Ml),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),Kaapicino (250 ML),Yellow Banana Chips 60 Gm,,,,,,,,,
South Indian Filter Kaapi (150 ML),Origanal South Indian Frappe (350 ML),,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
ALMOND MILK (200 ML),,,,,,,,,,,
Cappucino (250 ML),OAT MILK (200 ML),ALMOND MILK (200 ML),,,,,,,,,
Origanal South Indian Frappe (350 Ml),,,,,,,,,,,
Classic Frappe (350 Ml),Iced Latte (350 Ml),Cappucino (250 Ml),,,,,,,,,
Espresso Tonic (Tonic Water),Tartlets (Salted Caramel Tartlet),Berliners (Nutella Berliner),Origanal South Indian Frappe (350 ML),,,,,,,,
Hazelnut Frappe (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),Papparoti (Plain),Kaapicino (250 ML),,,,,,,,,
Origanal South Indian Frappe (350 ML),Irish Americano (250 ML),,,,,,,,,,
Baked Pav Bhaji,,,,,,,,,,,
Chicken Calzone,,,,,,,,,,,
Classic Frappe (350 ML),South Indian Filter Kaapi (150 ML),,,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Kaapicino (250 ML),ALMOND MILK (200 ML),,,,,,,,,,
Kaapicino (250 ML),Berliners (Dark Choco Mousse Berliner),,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),Baked Vada Pav,,,,,,,,,,
Baked Vada Pav,South Indian Filter Kaapi (250 ML),,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Irish Americano (350 Ml),,,,,,,,,,,
Cappucino (250 ML),Americano (250 ML),,,,,,,,,,
Double Restritto 44 Ml,,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Americano (350 ML),Cafe Mocha (350 ML),Americano (250 ML),,,,,,,,,
Cappucino (350 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),South Indian Filter Kaapi (250 ML),Papparoti (Add On Nutella sauce),,,,,,,,,
South Indian Filter Kaapi (250 Ml),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Choco-crinkle-cookies (COMBO 3 PCS),Classic Frappe (350 ML),,,,,,,,,,
Cappucino (350 ML),,,,,,,,,,,
Hot Chocolate (250 ML),,,,,,,,,,,
Strawbery Rosella Frangipani Tart,Mix Tartlet 3 Pcs (kodai cheese tartlet),Mix Tartlet 3 Pcs (salted Caramel tartlet),,,,,,,,,
Classic Frappe (350 ML),,,,,,,,,,,
Classic Frappe (350 ML),OAT MILK (150 ML),Baked Pav Bhaji,,,,,,,,,
Cappucino (350 ML),,,,,,,,,,,
Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Rosella Jam With Filter Coffee Ganache Macaroon (3 PCS),,,,,,,,,,
Papparoti (Add On Nutella sauce),Cappucino (250 ML),Hot Chocolate (250 ML),,,,,,,,,
Americano (350 Ml),,,,,,,,,,,
Vanilla Praline (350 ML),Baked Vada Pav,,,,,,,,,,
Baked Pav Bhaji,Vanilla Praline (350 ML),ALMOND MILK (200 ML),,,,,,,,,
Madagascar Chocochip Frappe (450 ML),,,,,,,,,,,
Rosella Cheesecake Berliner,Berliner Mix 3 Pcs (Nutella Berliner),Berliner Mix 3 Pcs (Dark Choco Mousse Berliner),Baked Vada Pav,Hyderabadi Soya Keema Pav,Baked Pav Bhaji,Chicken Calzone,Calzones Veg (Calzone Paneer),Choco-crinkle-cookies (COMBO 3 PCS),Papparoti (Plain),Gluten Free Hazelnut Brownie,
Almond Frappe (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),Iced Latte (350 ML),ALMOND MILK (200 ML),,,,,,,,,
Tartlets (Salted Caramel Tartlet),Tartlets (Filter Kaapi Tartlet),,,,,,,,,,
Origanal South Indian Frappe (450 ML),Kaapicino (350 ML),Baked Vada Pav,Hyderabadi Chicken Keema Pav,Choco-crinkle-cookies (COMBO 3 PCS),Papparoti (Add On Nutella sauce),,,,,,
Hot Chocolate (350 ML),,,,,,,,,,,
Baked Vada Pav,Hazelnut Frappe (350 ML),Madagascar Hot Chocolate (250 ML),,,,,,,,,
Iced Latte (450 ML),Cappucino (350 ML),,,,,,,,,,
Iced Americano (450 Ml),,,,,,,,,,,
Madagascar Hot Chocolate (350 ML),Hot Chocolate (250 ML),,,,,,,,,,
Madagascar Hot Chocolate (350 ML),Hazelnut Frappe (350 ML),Cold Brew,,,,,,,,,
Malnad Tonic (choice Of Tonic),Origanal South Indian Frappe (350 ML),Tartlets (chocolate Tartlet),Papparoti (Add On Nutella sauce),,,,,,,,
Classic Frappe (350 ML),Madagascar Chocochip Frappe (350 ML),,,,,,,,,,
Choco-crinkle-cookies (COMBO 3 PCS),Chicken Calzone,Berliners (Nutella Berliner),,,,,,,,,
Madagascar Chocochip Frappe (350 Ml),Classic Frappe (450 Ml),,,,,,,,,,
Madagascar Hot Chocolate (250 ML),Cappucino (250 ML),ALMOND MILK (200 ML),ESPRESSO (30 ML),Madagascar Hot Chocolate (350 ML),,,,,,,
South Indian Filter Kaapi (250 ML),Calzones Veg (Calzone Veg),Baked Vada Pav,Flat White 250 Ml,South Indian Filter Kaapi (250 ML),,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Tartlets (chocolate Tartlet),Hot Chocolate (250 Ml),Yellow Banana Chips 60 Gm,,,,,,,,,
Madagascar Hot Chocolate (250 ML),,,,,,,,,,,
Papparoti (Add On Nutella sauce),,,,,,,,,,,
Sea Salt Dark Mocha Frappe (350 ML),Hazelnut Frappe (350 ML),,,,,,,,,,
Iced Americano (350 ML),Hot Chocolate (250 ML),,,,,,,,,,
Choco-crinkle-cookies (COMBO 3 PCS),Vietnamese (350 ML),Caramel Frappe (350 ML),,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Baked Vada Pav,South Indian Filter Kaapi (250 ML),,,,,,,,,,
Baked Pav Bhaji,Baked Vada Pav,,,,,,,,,,
Nariyal Irish Cream Frappe (350 Ml),,,,,,,,,,,
Vietnamese (450 ML),,,,,,,,,,,
Classic Frappe (350 Ml),,,,,,,,,,,
Tartlets (chocolate Tartlet),Iced Latte (350 ML),Calzones Veg (Calzone Paneer),,,,,,,,,
Origanal South Indian Frappe (350 ML),Madagascar Hot Chocolate (250 ML),Cashew Nuts Nankhatai Veg,,,,,,,,,
Calzones Veg (Calzone Veg),South Indian Filter Kaapi (150 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),Choco-crinkle-cookies (COMBO 3 PCS),Choco-crinkle-cookies (COMBO 3 PCS),,,,,,,,,
Malnad Tonic (choice Of Tonic),Yellow Banana Chips 60 Gm,Spicy Banana Chips 60 Gm,Papparoti (Plain),Rosella Cheesecake Berliner,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Vanilla Praline (350 ML),Calzones Veg (Calzone Paneer),Almond Honey Latte (250 ML),,,,,,,,,
Chicken Calzone,South Indian Filter Kaapi (150 ML),,,,,,,,,,
Cafe Mocha (250 ML),,,,,,,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
Iced Latte (350 ML),OAT MILK (200 ML),South Indian Filter Kaapi (150 ML),Tartlets (chocolate Tartlet),,,,,,,,
Baked Vada Pav,,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Almond Honey Latte (250 ML),,,,,,,,,,,
Chicken Calzone,South Indian Filter Kaapi (150 ML),,,,,,,,,,
Berliners (Nutella Berliner),Berliners (Dark Choco Mousse Berliner),,,,,,,,,,
Americano (250 ML),Flat White 250 Ml,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Cappucino (250 ML),Cafe Mocha (250 ML),Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,,,,,,,,
Vietnamese (350 ML),Vietnamese (350 ML),,,,,,,,,,
Calzones Veg (Calzone Veg),Choco-crinkle-cookies (with Egg) (COMBO 3 PCS),Hyderabadi Chicken Keema Pav,,,,,,,,,
Classic Frappe (350 ML),Iced Latte (350 ML),,,,,,,,,,
OAT MILK (200 ML),,,,,,,,,,,
Cappucino (250 ML),Iced Americano (350 ML),,,,,,,,,,
Flat White 250 Ml,Mix Tartlet 3 Pcs (Kacha Nimbu Tartlet),,,,,,,,,,
Spicy Banana Chips 60 Gm,Yellow Banana Chips 60 Gm,,,,,,,,,,
Cappucino (250 Ml),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Nariyal Irish Cream Frappe (350 ML),,,,,,,,,,,
Classic Frappe (350 Ml),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Double Restritto 44 Ml,,,,,,,,,,
Irish Americano (250 Ml),,,,,,,,,,,
Espresso Tonic (Tonic Water),,,,,,,,,,,
Kaapicino (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Classic Frappe (350 ML),,,,,,,,,,,
Cafe Mocha (250 ML),,,,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),Hot Chocolate (250 ML),,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Chicken Calzone,,,,,,,,,,,
Calzones Veg (Calzone Paneer),Baked Vada Pav,Baked Pav Bhaji,Iced Americano (350 ML),,,,,,,,
Americano (250 ML),Papparoti (Plain),Malnad Tonic (choice Of Tonic),,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
Calzones Veg (Calzone Veg),White Loaf Bread,,,,,,,,,,
Americano (250 ML),Yellow Banana Chips 60 Gm,,,,,,,,,,
Whole Wheat Ladi Pav 4 Pc,,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),Bon Bon (350 ML),Chicken Calzone,Origanal South Indian Frappe (350 ML),Tartlets (chocolate Tartlet),Baba Budan Peak 250 Gm,Waves Of Malnad 250 GM,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
Kaapicino (250 Ml),,,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Chicken Calzone,Hot Chocolate (250 ML),,,,,,,,,,
Baked Pav Bhaji,,,,,,,,,,,
Papparoti (Plain),Baked Vada Pav,Berliners (Dark Choco Mousse Berliner),,,,,,,,,
Almond Frappe (350 ML),Tartlets (chocolate Tartlet),,,,,,,,,,
Hazelnut Frappe (350 ML),Classic Frappe (350 ML),Cappucino (350 ML),,,,,,,,,
Cappucino (350 ML),South Indian Filter Kaapi (250 ML),Classic Frappe (350 ML),,,,,,,,,
Madagascar Hot Chocolate (350 ML),Hot Chocolate (350 ML),,,,,,,,,,
Papparoti (Plain),,,,,,,,,,,
South Indian Filter Kaapi (250 Ml),,,,,,,,,,,
Iced Americano (350 ML),Cafe Mocha (250 ML),Sea Salt Dark Mocha (250 ML),,,,,,,,,
Flat White 250 Ml,Cafe Latte (250 ML),,,,,,,,,,
Berliner Mix 3 Pcs (Dark Choco Mousse Berliner),Berliner Mix 3 Pcs (Nutella Berliner),Calzones Veg (Calzone Paneer),Hot Chocolate (350 ML),,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),Papparoti (Plain),Madagascar Hot Chocolate (250 ML),,,,,,,,,
Berliners (Blueberry Cheese Cake Berliner),,,,,,,,,,,
Cafe Latte (250 ML),,,,,,,,,,,
Cafe Mocha (250 ML),Papparoti (Add On Nutella sauce),,,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Irish Americano (250 ML),Vietnamese (350 ML),Papparoti (Plain),,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Kaapicino (350 ML),Sea Salt Dark Mocha (250 ML),Almond Honey Latte (250 ML),,,,,,,,,
Baked Vada Pav,Papparoti (Add On Nutella sauce),Berliners (Lotus Biscoff Berliner),Origanal South Indian Frappe (450 ML),Origanal South Indian Frappe (350 ML),Kaapicino (250 ML),South Indian Filter Kaapi (250 ML),,,,,
Classic Frappe (350 Ml),Origanal South Indian Frappe (350 Ml),,,,,,,,,,
Vietnamese (450 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Sea Salt Dark Mocha Frappe (350 ML),Nariyal Irish Cream Frappe (350 ML),,,,,,,,,
Origanal South Indian Frappe (350 ML),Yellow Banana Chips 60 Gm,,,,,,,,,,
South Indian Filter Kaapi (150 ML),South Indian Filter Kaapi (150 ML),,,,,,,,,,
Americano (250 ML),South Indian Filter Kaapi (150 ML),,,,,,,,,,
Americano (250 ML),Iced Mocha (350 ML),,,,,,,,,,
Iced Latte (350 ML),OAT MILK (200 ML),,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Cafe Mocha (250 ML),Sea Salt Dark Mocha (250 ML),,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),,,,,,,,,,,
Madagascar Hot Chocolate (250 ML),OAT MILK (200 ML),,,,,,,,,,
Classic Frappe (350 Ml),,,,,,,,,,,
Bon Bon (350 ML),,,,,,,,,,,
Cashew Nuts Nankhatai Veg,Coconut Nankhatai (with Egg),Baba Budan Peak 250 Gm,Kodai Shroom 250 GM,,,,,,,,
Yellow Banana Chips 60 Gm,,,,,,,,,,,
Sea Salt Dark Mocha (250 ML),ALMOND MILK (200 ML),,,,,,,,,,
Sea Salt Dark Mocha (250 ML),,,,,,,,,,,
Hot Chocolate (250 ML),Berliners (Dark Choco Mousse Berliner),,,,,,,,,,
Origanal South Indian Frappe (450 ML),,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),South Indian Filter Kaapi (150 ML),Berliner Mix 3 Pcs (Lotus Biscoff Berliner),Berliner Mix 3 Pcs (Nutella Berliner),Berliner Mix 3 Pcs (Dark Choco Mousse Berliner),,,,,,,
Berliners (Nutella Berliner),Mix Tartlet 3 Pcs (chocolate Tartlet),Mix Tartlet 3 Pcs (salted Caramel tartlet),Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),South Indian Filter Kaapi (250 ML),,,,,,,
Origanal South Indian Frappe (350 ML),Double Restritto 44 Ml,,,,,,,,,,
Berliners (Nutella Berliner),,,,,,,,,,,
Flat White 250 Ml,OAT MILK (200 ML),,,,,,,,,,
Cafe Mocha (250 ML),Almond Frappe (350 ML),Baked Vada Pav,Baked Vada Pav,,,,,,,,
Vanilla Praline (350 ML),Vanilla Praline (450 ML),Choco-crinkle-cookies (COMBO 3 PCS),Gluten Free Hazelnut Brownie,,,,,,,,
Chicken Calzone,Espresso Tonic (Tonic Water),,,,,,,,,,
Cappucino (250 ML),Spicy Banana Chips 60 Gm,,,,,,,,,,
Vietnamese (450 ML),,,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Origanal South Indian Frappe (450 ML),Pappa Roti (Plain),,,,,,,,,,
Classic Frappe (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Classic Frappe (350 ML),Chicken Calzone,Baked Pav Bhaji,Hyderabadi Chicken Keema Pav,,,,,,,,
Cappucino (350 Ml),,,,,,,,,,,
Spicy Banana Chips 60 Gm,Cappucino (250 ML),,,,,,,,,,
Sea Salt Dark Mocha (350 ML),,,,,,,,,,,
Flat White 250 Ml,Coconut Natkhatai (with Egg),Kaapicino (350 ML),,,,,,,,,
South Indian Filter Kaapi (150 ML),Vanilla Praline (350 ML),Choco-crinkle-cookies (COMBO 3 PCS),Berliners (Dark Choco Mousse Berliner),,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Madagascar Chocochip Frappe (450 ML),Madagascar Hot Chocolate (250 ML),,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Calzones Veg (Calzone Paneer),,,,,,,,,,,
Classic Frappe (350 ML),Calzones Veg (Calzone Paneer),,,,,,,,,,
Madagascar Chocochip Frappe (450 Ml),,,,,,,,,,,
Kaapicino (350 ML),Cafe Mocha (350 ML),,,,,,,,,,
Papparoti (Plain),,,,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
Vietnamese (350 ML),Origanal South Indian Frappe (350 ML),,,,,,,,,,
Cappucino (250 ML),Baked Vada Pav,Baked Pav Bhaji,,,,,,,,,
Kaapicino (350 ML),Choco-crinkle-cookies (COMBO 3 PCS),Rosella Cheesecake Berliner,,,,,,,,,
Berliners (Lotus Biscoff Berliner),Papparoti (Add On Nutella sauce),Madagascar Hot Chocolate (350 ML),,,,,,,,,
Vietnamese (450 ML),Irish Americano (350 ML),,,,,,,,,,
Strawbery Rosella Frangipani Tart,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Berliner Mix 3 Pcs (Nutella Berliner),Papparoti (Add On Nutella sauce),Origanal South Indian Frappe (350 ML),South Indian Filter Kaapi (150 ML),Classic Frappe (350 ML),OAT MILK (200 ML),South Indian Filter Kaapi (150 ML),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS),
Espresso Tonic (Tonic Water),Iced Mocha (350 ML),,,,,,,,,,
Baked Vada Pav,Baked Pav Bhaji,Vanilla Praline (350 ML),,,,,,,,,
Classic Frappe (350 ML),Madagascar Hot Chocolate (250 ML),,,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Hot Chocolate (250 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),Madagascar Chocochip Frappe (350 ML),Vietnamese (350 ML),,,,,,,,,
Almond Frappe (450 Ml),,,,,,,,,,,
Yellow Banana Chips 60 Gm,Origanal South Indian Frappe (350 ML),Iced Americano (450 ML),Cappucino (250 ML),,,,,,,,
Cafe Mocha (250 ML),Hazelnut Frappe (350 ML),,,,,,,,,,
Iced Americano (350 ML),,,,,,,,,,,
Cappucino (250 ML),Cafe Latte (250 ML),,,,,,,,,,
Sea Salt Dark Mocha (250 ML),Nariyal Irish Cream Frappe (350 ML),Mix Tartlet 3 Pcs (chocolate Tartlet),Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),Mix Tartlet 3 Pcs (salted Caramel tartlet),Rosella Cheesecake Berliner,Berliners (Dark Choco Mousse Berliner),,,,,
Hazelnut Frappe (450 ML),Vanilla Praline (450 ML),,,,,,,,,,
Americano (250 ML),Iced Americano (350 ML),,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Origanal South Indian Frappe (350 ML),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),Baked Vada Pav,Vietnamese (350 ML),,,,,,,,,
Madagascar Chocochip Frappe (350 ML),Hot Chocolate (250 ML),Papparoti (Plain),Baked Vada Pav,,,,,,,,
Almond Frappe (350 ML),Iced Latte (350 ML),Add On Syrup (Add On hazelnuts Syrup),Classic Frappe (350 ML),Yellow Banana Chips 60 Gm,Spicy Banana Chips 60 Gm,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Madagascar Hot Chocolate (250 ML),OAT MILK (200 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),Papparoti (Plain),Chicken Calzone,,,,,,,,,
Classic Frappe (350 ML),,,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),Papparoti (Add On Nutella sauce),Macchiato 30 Ml,,,,,,,,,
Origanal South Indian Frappe (450 ML),Madagascar Hot Chocolate (250 ML),,,,,,,,,,
Classic Frappe (350 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Flat White 250 Ml,South Indian Filter Kaapi (250 ML),,,,,,,,,,
Cappucino (250 ML),Calzones Veg (Calzone Veg),,,,,,,,,,
South Indian Filter Kaapi (150 ML),Madagascar Hot Chocolate (250 ML),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,,,,,,,,,
Flat White 250 Ml,OAT MILK (200 ML),Cafe Latte (250 ML),Chicken Calzone,,,,,,,,
Origanal South Indian Frappe (350 ML),Mix Tartlet 3 Pcs (salted Caramel tartlet),Mix Tartlet 3 Pcs (chocolate Tartlet),,,,,,,,,
Vietnamese (350 ML),Chicken Calzone,Kaapicino (250 ML),,,,,,,,,
Espresso Tonic (Tonic Water),Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner),Mix Berliner 2 Pcs (Nutella Berliner),Iced Mocha (350 ML),Sea Salt Dark Mocha Frappe (350 ML),ALMOND MILK (200 ML),,,,,,
Madagascar Chocochip Frappe (350 Ml),Classic Frappe (350 Ml),,,,,,,,,,
Classic Frappe (350 Ml),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Origanal South Indian Frappe (450 ML),Kaapicino (250 ML),Baked Vada Pav,,,,,,,,,
Nariyal Irish Cream Frappe (350 ML),,,,,,,,,,,
Cappucino (250 ML),Calzones Veg (Calzone Paneer),,,,,,,,,,
Origanal South Indian Frappe (450 ML),,,,,,,,,,,
Iced Americano (350 ML),Iced Latte (350 ML),OAT MILK (200 ML),,,,,,,,,
Origanal South Indian Frappe (350 Ml),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Cafe Mocha (250 ML),Americano (250 ML),Cappucino (250 ML),Choco-crinkle-cookies (COMBO 3 PCS),,,,,,,,
Papparoti (Plain),,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),South Indian Filter Kaapi (150 ML),Berliners (Lotus Biscoff Berliner),,,,,,,,,
Iced Americano (450 ML),Cafe Latte (350 ML),Vanilla Praline (450 ML),,,,,,,,,
Strawbery Rosella Frangipani Tart,,,,,,,,,,,
Kaapicino (250 ML),Papparoti (Plain),,,,,,,,,,
Cappucino (250 ML),Americano (250 ML),Origanal South Indian Frappe (350 ML),Choco-crinkle-cookies (COMBO 6 PCS),,,,,,,,
Madagascar Chocochip Frappe (350 ML),Choco-crinkle-cookies (COMBO 3 PCS),,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Calzones Veg (Calzone Veg),Almond Frappe (350 ML),Cold Brew,,,,,,,,,
Origanal South Indian Frappe (450 ML),Rosella Cheesecake Berliner,Tartlets (chocolate Tartlet),Calzones Veg (Calzone Paneer),,,,,,,,
